GNa_fast,GNa_late,Gto,GKr,GKs,GK1,GNaCa,GKb,PCa,INaK,PNab,PCab,GpCa,SERCA_total,RyR_total,Trans_total,Leak_total,KCaMK
1.603452729,1.3305617,0.373438277,0.865580332,0.853123994,0.478511296,1.987315672,1,1.832089092,0.415515282,1,1,1,1,1,1,1,1
1.80671766,1.564828526,1.499051584,0.926956604,0.721580321,1.98304769,1.866835158,1,1.941740626,0.43448495,1,1,1,1,1,1,1,1
1.807009687,1.489192814,1.821212187,0.874549689,0.68084105,0.993770825,1.486583753,1,1.895337279,0.921787931,1,1,1,1,1,1,1,1
1.596542137,1.535399856,0.622991763,0.780009388,0.943288875,1.910752522,1.455053984,1,1.96828864,0.631847213,1,1,1,1,1,1,1,1
1.723996814,1.083914158,0.547551468,0.463393919,0.963562431,1.67579582,1.017496096,1,1.282307975,0.547047538,1,1,1,1,1,1,1,1
1.730196858,1.513068141,1.731588932,0.978995219,0.217886521,1.635005167,1.570892325,1,1.852298438,0.476371827,1,1,1,1,1,1,1,1
1.430100403,1.719949568,0.100372611,0.964692309,0.546928024,0.90487711,1.253557736,1,1.957272584,0.804461059,1,1,1,1,1,1,1,1
1.599447942,1.865005738,1.402197268,0.813829416,0.846656266,1.626003821,1.246989251,1,1.603045492,0.7554506,1,1,1,1,1,1,1,1
0.596608686,1.571859481,0.18398226,0.958131227,0.514641454,1.872137714,1.005667655,1,1.059645539,0.929880019,1,1,1,1,1,1,1,1
1.674487196,1.694268766,1.017496851,0.863919222,0.895108264,1.135440608,1.195961992,1,1.540953339,0.327357753,1,1,1,1,1,1,1,1
1.792552359,1.176529719,0.926000635,0.997385498,0.09020872,1.995207776,1.205847679,1,1.645397739,0.369137964,1,1,1,1,1,1,1,1
0.692839486,1.109271861,1.998923637,0.769973741,0.994829143,0.895263266,1.082312189,1,1.160030577,0.425331715,1,1,1,1,1,1,1,1
1.810170423,1.318709447,1.150177455,0.928184796,0.267925568,1.191617474,1.557178452,1,1.786463572,0.419146601,1,1,1,1,1,1,1,1
0.86120716,1.334576228,0.334914066,0.997659169,0.660134199,1.876657363,1.421420905,1,1.054778291,0.505982807,1,1,1,1,1,1,1,1
1.401686293,1.80049218,0.6640976,0.969475337,0.870038975,0.626414631,1.998049704,1,1.980295178,0.542620301,1,1,1,1,1,1,1,1
0.605643022,1.758613138,0.024166136,0.933590003,0.7597354,1.2669628,1.734951219,1,1.061839639,0.418093786,1,1,1,1,1,1,1,1
1.659810978,1.79769746,0.398667097,0.805270819,0.665219738,1.464431779,1.661270484,1,1.954968413,0.4128209,1,1,1,1,1,1,1,1
0.746581219,1.317625345,1.450637015,0.905714843,0.082213432,1.797185464,1.856147365,1,1.206758864,0.469399224,1,1,1,1,1,1,1,1
1.979668981,1.436729644,1.35072393,0.790068583,0.722324772,0.606589479,1.019773226,1,1.933234051,0.599100598,1,1,1,1,1,1,1,1
1.399860551,1.358948216,1.502083491,0.952380167,0.339497093,0.48757304,1.418781282,1,1.776165982,0.89296982,1,1,1,1,1,1,1,1
1.974169858,1.309082689,1.283362639,0.882104355,0.663445315,1.222385688,1.492119591,1,1.611700613,0.33675576,1,1,1,1,1,1,1,1
1.49482121,1.768583319,1.234562088,0.826263749,0.993429414,1.86084705,1.043785894,1,1.210720689,0.83256016,1,1,1,1,1,1,1,1
1.381645623,1.01288853,0.876801916,0.874300215,0.706574917,0.537124136,1.155919175,1,1.079512704,0.388838547,1,1,1,1,1,1,1,1
1.420992604,1.657743725,1.267510597,0.964044091,0.992200712,0.380876627,1.695025583,1,1.746867663,0.418655739,1,1,1,1,1,1,1,1
1.685348316,1.374518441,1.649332532,0.834235583,0.338961097,0.491681285,1.116267665,1,1.714050624,0.440495928,1,1,1,1,1,1,1,1
0.773973119,1.404129983,0.454859451,0.879222945,0.411485755,1.656956091,1.421197604,1,1.023334109,0.480292421,1,1,1,1,1,1,1,1
1.731806484,1.97912746,0.377356631,0.887101608,0.628308452,1.390660834,1.200150257,1,1.777785205,0.832880084,1,1,1,1,1,1,1,1
1.666473747,1.924092261,0.974380676,0.883989541,0.821462885,1.902040095,1.193845276,1,1.967031579,0.536762459,1,1,1,1,1,1,1,1
1.304176694,1.448985371,1.002246242,0.950378573,0.595865233,0.321414886,1.819818374,1,1.910929656,0.721109663,1,1,1,1,1,1,1,1
0.688194575,1.183249881,0.576135595,0.943754045,0.10265793,1.406113256,1.768867314,1,1.147239787,0.631896189,1,1,1,1,1,1,1,1
1.333343882,1.218228376,0.177534587,0.828582608,0.934356398,0.579015674,1.384647059,1,1.571993529,0.600414071,1,1,1,1,1,1,1,1
1.923228402,1.891810575,1.452915435,0.846947994,0.579153876,0.866429978,1.10065356,1,1.072665458,0.367041194,1,1,1,1,1,1,1,1
0.563743698,1.029266472,1.70789337,0.958498842,0.698730948,1.403655413,1.054490855,1,1.704630234,0.908131379,1,1,1,1,1,1,1,1
1.456243578,1.436618581,0.422034319,0.852306454,0.361454613,1.733129483,1.101510525,1,1.796951635,0.592776504,1,1,1,1,1,1,1,1
0.804377518,1.012814558,1.461433912,0.626160758,0.603969052,1.516071165,1.261300046,1,1.025487027,0.432290048,1,1,1,1,1,1,1,1
0.807618024,1.066286448,1.823696269,0.825948173,0.88536186,1.745760461,1.136138793,1,1.292435001,0.584740994,1,1,1,1,1,1,1,1
0.770166743,1.593513963,0.580789912,0.719920171,0.762061082,1.28111659,1.335722442,1,1.093494092,0.338182177,1,1,1,1,1,1,1,1
1.529074563,1.407307936,0.420645855,0.773998217,0.698013644,0.517655538,1.241582353,1,1.585003089,0.547236188,1,1,1,1,1,1,1,1
1.552027884,1.107629203,1.876168345,0.948642636,0.597789732,0.645126151,1.726391497,1,1.930736487,0.650083277,1,1,1,1,1,1,1,1
1.517618954,1.298118061,0.10219085,0.929648484,0.25737236,0.410741447,1.453754571,1,1.866432524,0.549410504,1,1,1,1,1,1,1,1
1.478586286,1.036852817,0.09030296,0.915667974,0.289910413,0.590380482,1.081885397,1,1.421110382,0.332309876,1,1,1,1,1,1,1,1
1.900746873,1.235825091,0.21890485,0.545932518,0.913501389,1.072224522,1.020289354,1,1.533825968,0.536315923,1,1,1,1,1,1,1,1
1.673867195,1.267543531,1.66339928,0.917878408,0.184305265,1.626899733,1.084497073,1,1.729334107,0.350634661,1,1,1,1,1,1,1,1
1.524411671,1.187522036,1.168472748,0.777890939,0.744984936,1.778195697,1.528059945,1,1.452296378,0.553501818,1,1,1,1,1,1,1,1
0.725848523,1.033435523,0.593258695,0.923626305,0.158619506,0.947459743,1.538509571,1,1.050853598,0.393387248,1,1,1,1,1,1,1,1
1.665941844,1.092381348,0.103241472,0.539580553,0.84170048,1.180381453,1.122674557,1,1.174266634,0.326478858,1,1,1,1,1,1,1,1
0.74665695,1.590936967,0.442789039,0.957352882,0.167225255,1.826436396,1.067687922,1,1.654002666,0.381108821,1,1,1,1,1,1,1,1
0.773972846,1.035631203,1.806535311,0.888094953,0.720817918,1.242337487,1.679778561,1,1.662302039,0.814282425,1,1,1,1,1,1,1,1
1.867778745,1.339044848,1.665012328,0.762843429,0.3949287,0.987688368,1.370386522,1,1.24962002,0.406715929,1,1,1,1,1,1,1,1
1.802664691,1.009841433,1.50299061,0.707181542,0.738323571,0.82748815,1.542837676,1,1.487608183,0.39725839,1,1,1,1,1,1,1,1
1.398349703,1.363257146,0.369451842,0.862430456,0.552057009,0.802733058,1.498903091,1,1.614234791,0.543172685,1,1,1,1,1,1,1,1
0.555407863,1.891371524,0.009935501,0.847562724,0.849473149,1.698241901,1.007424722,1,1.746199361,0.819927777,1,1,1,1,1,1,1,1
0.70421485,1.060717042,1.122724767,0.839682059,0.050624577,1.447090369,1.666291442,1,1.368605823,0.337166428,1,1,1,1,1,1,1,1
0.589806318,1.069201915,1.423674487,0.762124185,0.656902339,1.324106939,1.031022827,1,1.253614652,0.518833175,1,1,1,1,1,1,1,1
1.842058646,1.459524776,1.139075465,0.992066958,0.514600119,1.02739745,1.130860874,1,1.732239822,0.977651794,1,1,1,1,1,1,1,1
1.842075504,1.444269318,1.448471093,0.841797223,0.500639061,1.518766728,1.122322095,1,1.272065194,0.448093749,1,1,1,1,1,1,1,1
1.468658396,1.068758939,1.451040807,0.743553046,0.689576111,1.632792096,1.140031805,1,1.192585316,0.362902545,1,1,1,1,1,1,1,1
0.661234299,1.18306634,1.700713097,0.86677568,0.809682779,1.26011215,1.816013324,1,1.954825836,0.973583703,1,1,1,1,1,1,1,1
1.867074238,1.638769767,0.151687757,0.949050897,0.38119617,1.898473071,1.531397284,1,1.726421339,0.47611272,1,1,1,1,1,1,1,1
0.667216028,1.312498295,0.471807858,0.96706922,0.646597118,1.987100715,1.789240876,1,1.290179084,0.453891401,1,1,1,1,1,1,1,1
0.61742861,1.672054063,0.558669261,0.949487709,0.794508893,1.738688154,1.237683801,1,1.633447342,0.421555876,1,1,1,1,1,1,1,1
1.684524055,1.567419482,0.297352297,0.95427625,0.920200104,1.511448087,1.05715731,1,1.9562024,0.564489785,1,1,1,1,1,1,1,1
0.634472683,1.380367818,0.843516904,0.984733277,0.80560535,0.716732924,1.479388547,1,1.661993163,0.644894622,1,1,1,1,1,1,1,1
0.622437497,1.040638367,1.890488122,0.808734083,0.562603977,1.632766534,1.741821216,1,1.133836328,0.372381054,1,1,1,1,1,1,1,1
0.805307677,1.725415038,1.191307825,0.783925595,0.908823118,1.169277057,1.302167436,1,1.319388465,0.390952347,1,1,1,1,1,1,1,1
1.454274515,1.712517721,1.625075315,0.991528244,0.64268421,1.453848015,1.0007605,1,1.166454874,0.403847746,1,1,1,1,1,1,1,1
0.616389023,1.445541446,1.340582624,0.82169904,0.813388552,0.748551319,1.037203585,1,1.076547867,0.34643452,1,1,1,1,1,1,1,1
1.625264413,1.869370145,0.998586237,0.880257373,0.277473339,1.291455691,1.290799315,1,1.711582024,0.47291495,1,1,1,1,1,1,1,1
0.533945694,1.174077495,0.866663248,0.990695987,0.410358407,1.371306776,1.730756763,1,1.233502181,0.85169096,1,1,1,1,1,1,1,1
0.729125244,1.182805847,1.901969152,0.765868322,0.757785778,1.840762077,1.150344643,1,1.363371357,0.837764854,1,1,1,1,1,1,1,1
1.787484665,1.229031148,0.648793926,0.801723017,0.712148677,1.393355071,1.135405376,1,1.631011231,0.392958024,1,1,1,1,1,1,1,1
1.707577217,1.637053544,0.197161278,0.953580346,0.11195121,1.96854911,1.005980227,1,1.042769883,0.412869455,1,1,1,1,1,1,1,1
0.577589504,1.332140677,1.33814512,0.955558404,0.97145501,0.574778009,1.723392555,1,1.229694142,0.698438403,1,1,1,1,1,1,1,1
1.922431223,1.413746377,1.626564635,0.907503247,0.176794712,1.637108034,1.408823044,1,1.728825205,0.520665558,1,1,1,1,1,1,1,1
0.564463061,1.165933947,0.340237346,0.715724426,0.528053866,1.099963894,1.495030261,1,1.040180396,0.33450869,1,1,1,1,1,1,1,1
1.963108644,1.257618308,1.926016744,0.943220954,0.496557895,0.841853906,1.119865406,1,1.18746359,0.617149588,1,1,1,1,1,1,1,1
0.511262053,1.214780411,0.730187956,0.96485402,0.935958447,0.640672698,1.726248434,1,1.939502589,0.877509541,1,1,1,1,1,1,1,1
1.598989091,1.41973051,1.035162897,0.981644636,0.653157949,0.834294558,1.713772563,1,1.838877478,0.633609608,1,1,1,1,1,1,1,1
0.568226517,1.109544393,1.485953907,0.780210804,0.780921133,0.324418308,1.627946306,1,1.450143753,0.755702547,1,1,1,1,1,1,1,1
1.421435691,1.141749821,0.713716262,0.691130045,0.976964767,1.151496884,1.799861701,1,1.928198551,0.572758944,1,1,1,1,1,1,1,1
1.976175474,1.906401285,1.203891703,0.658699722,0.745474852,1.029867283,1.12186625,1,1.046250398,0.332495095,1,1,1,1,1,1,1,1
0.828866269,1.095755338,0.023286368,0.683757136,0.881227927,1.523374245,1.974513418,1,1.568992878,0.478134575,1,1,1,1,1,1,1,1
1.756204075,1.896253678,1.287482586,0.954808994,0.524851463,1.923459272,1.768032952,1,1.298318554,0.309237405,1,1,1,1,1,1,1,1
0.723462794,1.07820875,0.537995217,0.763609059,0.592362782,1.226303952,1.812301278,1,1.527020101,0.672676386,1,1,1,1,1,1,1,1
1.854831984,1.055876304,1.583006286,0.724816996,0.184048936,1.200312307,1.429744972,1,1.415136678,0.453380006,1,1,1,1,1,1,1,1
1.623797825,1.320233509,0.222503373,0.837991,0.637183957,1.498877127,1.581773389,1,1.656171242,0.336437905,1,1,1,1,1,1,1,1
1.99103969,1.435873665,1.046874692,0.986754595,0.608840503,0.667156171,1.700658541,1,1.760885833,0.392242079,1,1,1,1,1,1,1,1
1.525268746,1.32848915,1.120898051,0.703871145,0.654506677,1.457054214,1.217606833,1,1.54117454,0.394811887,1,1,1,1,1,1,1,1
1.695229285,1.020283065,1.245077735,0.610678997,0.916595157,1.927692773,1.363868699,1,1.768288994,0.370603111,1,1,1,1,1,1,1,1
1.639616659,1.869774988,1.654879513,0.928721839,0.599379293,0.539263009,1.098037,1,1.518708732,0.790369168,1,1,1,1,1,1,1,1
0.769810701,1.835101736,0.460791817,0.964213543,0.468816491,1.530569532,1.321522072,1,1.40722702,0.311511084,1,1,1,1,1,1,1,1
0.718791632,1.19849315,1.548289727,0.843592618,0.314446554,0.769838629,1.076708592,1,1.662745774,0.451405369,1,1,1,1,1,1,1,1
1.808834698,1.538315238,0.234670172,0.718587025,0.694820194,0.504723701,1.151279606,1,1.579652289,0.3433769,1,1,1,1,1,1,1,1
1.449404877,1.688458126,1.542614567,0.98182842,0.309268946,0.353041425,1.349100221,1,1.881526406,0.358708426,1,1,1,1,1,1,1,1
1.712678284,1.972915639,0.539492306,0.967656469,0.26324202,1.607740194,1.253959145,1,1.923835609,0.686911988,1,1,1,1,1,1,1,1
0.808257734,1.906279778,1.142083482,0.952217304,0.584203823,1.634315507,1.322031917,1,1.595648386,0.882513263,1,1,1,1,1,1,1,1
0.610413778,1.210855032,1.122143847,0.726848463,0.907650827,1.16968214,1.869509208,1,1.167577232,0.449613501,1,1,1,1,1,1,1,1
0.602276602,1.063959411,1.406683123,0.815453298,0.524012431,0.359889681,1.186860291,1,1.706925873,0.662855287,1,1,1,1,1,1,1,1
1.645386175,1.671656749,1.954635383,0.794412421,0.755403194,0.972915028,1.480499087,1,1.800396811,0.639951471,1,1,1,1,1,1,1,1
1.533174632,1.387109196,0.228858687,0.911523483,0.323036344,1.814355586,1.49401924,1,1.8835713,0.591141327,1,1,1,1,1,1,1,1
0.59768852,1.077034682,0.155416632,0.78211218,0.619466505,1.67330774,1.235445425,1,1.555004536,0.773224319,1,1,1,1,1,1,1,1
0.515214854,1.38950541,0.305225105,0.95876963,0.40498662,0.348961733,1.149233144,1,1.801704179,0.974933522,1,1,1,1,1,1,1,1
0.603296298,1.303727734,0.878296788,0.900483204,0.027755461,0.767980949,1.258263425,1,1.70490278,0.348419708,1,1,1,1,1,1,1,1
1.763419563,1.730173331,0.110304058,0.892958726,0.115021959,1.637310513,1.507028174,1,1.621444622,0.327368868,1,1,1,1,1,1,1,1
1.479049212,1.415273026,1.729095581,0.981247316,0.9293501,1.553152518,1.668693159,1,1.480752845,0.662927459,1,1,1,1,1,1,1,1
0.820327321,1.784131367,0.300648953,0.995585678,0.697974792,1.656735263,1.379912719,1,1.254290861,0.692289767,1,1,1,1,1,1,1,1
1.319658768,1.678033678,1.189227284,0.966994863,0.147866289,0.391813743,1.304795994,1,1.659487641,0.591160377,1,1,1,1,1,1,1,1
0.717231246,1.923922679,0.619815273,0.96395201,0.443501466,1.574877425,1.260104982,1,1.044205985,0.395944875,1,1,1,1,1,1,1,1
1.794664948,1.321851668,1.994562158,0.935446085,0.932370017,1.847968684,1.180423833,1,1.472846018,0.516460936,1,1,1,1,1,1,1,1
1.812563786,1.15582784,0.67668963,0.609370574,0.779936622,1.714539076,1.022430619,1,1.411707242,0.38675227,1,1,1,1,1,1,1,1
1.699443669,1.055577519,0.413560834,0.944266458,0.348138015,1.800010811,1.229227899,1,1.498466832,0.578851257,1,1,1,1,1,1,1,1
0.642633318,1.496966745,1.817170084,0.815231242,0.860988042,1.526767227,1.095312047,1,1.469668546,0.983926795,1,1,1,1,1,1,1,1
1.51217215,1.438864348,1.854657682,0.865595087,0.11350637,1.621859668,1.603287855,1,1.054512227,0.352039855,1,1,1,1,1,1,1,1
1.641844998,1.515806036,1.312351813,0.847809502,0.207139064,0.932234065,1.229659748,1,1.603666644,0.845327393,1,1,1,1,1,1,1,1
0.772473445,1.213806995,0.981515403,0.983622257,0.306799499,1.495798986,1.840829512,1,1.408967855,0.799149474,1,1,1,1,1,1,1,1
1.563568864,1.258236383,1.059686381,0.993298357,0.626743983,1.491470239,1.137820798,1,1.943248366,0.645934781,1,1,1,1,1,1,1,1
1.935812255,1.352372793,0.037414307,0.890514984,0.307423735,0.951078981,1.03940292,1,1.298419296,0.336861158,1,1,1,1,1,1,1,1
0.722130463,1.841350549,1.47556165,0.900840714,0.642458616,0.352255963,1.268176971,1,1.250700371,0.441393352,1,1,1,1,1,1,1,1
1.932193453,1.159995356,1.523815176,0.979292478,0.195227631,0.827446588,1.017814509,1,1.745614181,0.961433618,1,1,1,1,1,1,1,1
1.730718047,1.834678591,1.44015196,0.849121222,0.492476924,1.087161572,1.254260384,1,1.766324133,0.364466538,1,1,1,1,1,1,1,1
0.609909604,1.400211776,1.852250951,0.862870473,0.747513735,1.228549527,1.852083982,1,1.841186825,0.512195924,1,1,1,1,1,1,1,1
1.815588065,1.25912097,1.61294814,0.720710241,0.795363704,0.974219872,1.267896406,1,1.515808245,0.438792119,1,1,1,1,1,1,1,1
1.824784232,1.30843263,1.60329994,0.785231801,0.776712497,0.308969723,1.115193587,1,1.668163055,0.626692426,1,1,1,1,1,1,1,1
1.396887141,1.291896929,0.528108781,0.851061549,0.37529084,0.85922462,1.705461982,1,1.940719603,0.380518937,1,1,1,1,1,1,1,1
1.661071371,1.062316364,1.862239273,0.580566993,0.98710571,0.605215099,1.182654945,1,1.828735024,0.990934855,1,1,1,1,1,1,1,1
0.794468486,1.572560628,0.600360731,0.846105283,0.777789727,1.418820033,1.641130765,1,1.115273068,0.320595594,1,1,1,1,1,1,1,1
0.758203319,1.038643311,1.00664967,0.950447133,0.824114876,0.528254994,1.187939765,1,1.972436091,0.643288179,1,1,1,1,1,1,1,1
1.906207939,1.18313618,1.395751315,0.955878089,0.289219096,0.731635938,1.061826547,1,1.438127426,0.873235164,1,1,1,1,1,1,1,1
0.723395181,1.65977933,0.486588264,0.964653769,0.730498654,1.218187758,1.126998942,1,1.156218396,0.406841421,1,1,1,1,1,1,1,1
1.685115988,1.510223701,0.251214929,0.762193395,0.742071482,1.921235513,1.449001128,1,1.772188799,0.623692581,1,1,1,1,1,1,1,1
0.646643473,1.087492862,1.247875586,0.927913195,0.445203588,1.012747652,1.120531764,1,1.739269609,0.423686965,1,1,1,1,1,1,1,1
1.88955263,1.510530109,1.516022636,0.750449498,0.780098281,1.726314206,1.147408693,1,1.511387614,0.395083079,1,1,1,1,1,1,1,1
1.669681255,1.179406361,0.893386059,0.959733073,0.471093568,0.951455914,1.051759874,1,1.965550287,0.709459738,1,1,1,1,1,1,1,1
1.97072258,1.480724475,0.904245712,0.904116195,0.235164164,0.933672981,1.216062055,1,1.718717764,0.381615889,1,1,1,1,1,1,1,1
1.498622124,1.177898271,0.217081536,0.705073783,0.973141355,1.617276436,1.001970148,1,1.184907241,0.598899436,1,1,1,1,1,1,1,1
1.952302783,1.358823585,0.665469378,0.687223962,0.595341135,1.076804144,1.429260348,1,1.981088338,0.350070205,1,1,1,1,1,1,1,1
0.780897854,1.297271503,0.737092954,0.84451724,0.531173727,1.194922684,1.421357974,1,1.789693344,0.840044121,1,1,1,1,1,1,1,1
1.763816326,1.685738481,1.500703181,0.731729261,0.66110672,1.194841288,1.226102597,1,1.835218784,0.613449653,1,1,1,1,1,1,1,1
0.742075002,1.063196047,0.80663657,0.85276295,0.871074875,1.401543525,1.707651286,1,1.198378567,0.409722904,1,1,1,1,1,1,1,1
0.596988717,1.051014736,1.863958031,0.968524852,0.033043929,1.99527319,1.412856938,1,1.229494428,0.817343441,1,1,1,1,1,1,1,1
1.580880521,1.811530722,0.273664693,0.856982461,0.908991154,1.706408699,1.126593694,1,1.969583419,0.687055698,1,1,1,1,1,1,1,1
1.501928123,1.318053891,1.422377448,0.712194323,0.940477348,0.757735957,1.024657153,1,1.277559292,0.425450076,1,1,1,1,1,1,1,1
1.562202294,1.90869545,1.818058696,0.990919182,0.457736837,0.555577967,1.491304812,1,1.480145326,0.305776961,1,1,1,1,1,1,1,1
0.538558515,1.412579347,0.845630002,0.887430798,0.686332236,0.955686909,1.70958328,1,1.675146433,0.728605743,1,1,1,1,1,1,1,1
1.925868934,1.238578529,1.465685479,0.981928615,0.384730958,0.398004071,1.066410963,1,1.767638834,0.470692405,1,1,1,1,1,1,1,1
1.382913449,1.126984192,0.821983097,0.748170747,0.992617828,0.473604652,1.196962242,1,1.996384379,0.905118994,1,1,1,1,1,1,1,1
1.655776734,1.848786662,0.232427433,0.952980963,0.555068272,1.923405245,1.277319274,1,1.75450938,0.302999371,1,1,1,1,1,1,1,1
1.714508471,1.677072081,1.79358953,0.951338224,0.809017945,0.776052175,1.748512257,1,1.797206375,0.686748143,1,1,1,1,1,1,1,1
1.718784685,1.62712695,1.660799281,0.954441518,0.541923431,0.514728915,1.124028071,1,1.131786349,0.347538483,1,1,1,1,1,1,1,1
0.752403182,1.161018758,0.63501581,0.673838624,0.962546998,1.869122468,1.453187931,1,1.581133673,0.488291314,1,1,1,1,1,1,1,1
0.59723147,1.211182658,0.071257047,0.825229266,0.959266084,1.971154526,1.947852843,1,1.471112447,0.878374579,1,1,1,1,1,1,1,1
0.703355182,1.688455906,1.643979358,0.942417027,0.673846968,1.87286218,1.500388709,1,1.222614961,0.746524637,1,1,1,1,1,1,1,1
0.63750997,1.381992609,1.912225029,0.780120078,0.654778787,0.683265067,1.452748468,1,1.35529005,0.367573252,1,1,1,1,1,1,1,1
1.782692782,1.805988658,0.593920972,0.973238136,0.530519054,1.974564205,1.194790476,1,1.852851943,0.588524369,1,1,1,1,1,1,1,1
1.480325346,1.322479764,0.877812425,0.866165221,0.655763385,0.585611887,1.109554104,1,1.625539524,0.627861865,1,1,1,1,1,1,1,1
0.808383858,1.303236981,1.503337936,0.902174492,0.893305196,1.6275892,1.500283645,1,1.076284591,0.625566459,1,1,1,1,1,1,1,1
0.704306677,1.783807231,1.579506812,0.892492079,0.643563246,1.902038366,1.815518201,1,1.31485772,0.307814481,1,1,1,1,1,1,1,1
1.818980789,1.12603062,1.733106442,0.994756609,0.059415059,1.433580343,1.36212309,1,1.505370138,0.4483387,1,1,1,1,1,1,1,1
1.764181204,1.877516669,0.082768053,0.856018742,0.805122239,0.466692627,1.366452868,1,1.747606285,0.320522631,1,1,1,1,1,1,1,1
1.359487251,1.499741507,1.042645919,0.909225453,0.541595468,0.300196294,1.568841032,1,1.649102037,0.665964411,1,1,1,1,1,1,1,1
0.67039095,1.506710131,1.369905429,0.959440781,0.623568362,1.829384887,1.20211343,1,1.117725564,0.433065121,1,1,1,1,1,1,1,1
0.750923043,1.320473495,1.465311234,0.741994112,0.965389585,1.864263837,1.619377038,1,1.537144816,0.437903494,1,1,1,1,1,1,1,1
1.489381814,1.543900827,1.383863343,0.877851496,0.675591473,1.597497421,1.627583954,1,1.84659439,0.659926975,1,1,1,1,1,1,1,1
1.772308342,1.749880698,0.935647075,0.674171773,0.872721914,1.865699342,1.036169915,1,1.632181655,0.659207061,1,1,1,1,1,1,1,1
1.51497557,1.652513304,0.16185498,0.872955967,0.384842607,0.943474824,1.30775677,1,1.916167714,0.365522397,1,1,1,1,1,1,1,1
1.984338184,1.697131016,1.21156015,0.769667973,0.544928785,1.618628341,1.084936546,1,1.59900545,0.677428833,1,1,1,1,1,1,1,1
0.762368714,1.047170431,1.136542044,0.903172239,0.537212826,1.735426378,1.711981827,1,1.045046386,0.458348914,1,1,1,1,1,1,1,1
1.548034401,1.136265225,0.403341812,0.695295006,0.424988135,1.77569767,1.050136306,1,1.045315973,0.428316267,1,1,1,1,1,1,1,1
0.775612695,1.294242133,1.640087525,0.912669676,0.399084146,0.839939781,1.217307273,1,1.431943584,0.661419958,1,1,1,1,1,1,1,1
1.828369026,1.950772965,0.1676728,0.871467213,0.566369904,1.485562787,1.915353157,1,1.749571382,0.396584664,1,1,1,1,1,1,1,1
1.887283116,1.568089947,0.059675449,0.842661158,0.453567635,1.581057098,1.54105089,1,1.722919676,0.492637778,1,1,1,1,1,1,1,1
1.964453551,1.396316817,0.420613223,0.895000261,0.216343849,1.909727656,1.318967828,1,1.748195321,0.377414773,1,1,1,1,1,1,1,1
1.571007203,1.335310932,0.657927259,0.825727465,0.683723548,1.65596931,1.184414384,1,1.359646527,0.335520378,1,1,1,1,1,1,1,1
1.64645906,1.498413024,1.722596463,0.95243867,0.434132118,1.501969395,1.472203296,1,1.951060082,0.738554256,1,1,1,1,1,1,1,1
1.908768653,1.501684101,0.01608967,0.829473529,0.440787319,0.907870973,1.015695375,1,1.687395117,0.609429505,1,1,1,1,1,1,1,1
1.530532281,1.069812924,0.498846635,0.624108429,0.825436309,0.61007599,1.044467807,1,1.589577461,0.428695438,1,1,1,1,1,1,1,1
1.900658438,1.460902999,0.838855817,0.974741281,0.473505153,1.574767817,1.215915015,1,1.655020811,0.336779627,1,1,1,1,1,1,1,1
1.670876906,1.007961155,0.992911154,0.883221972,0.591226847,0.761234468,1.652001884,1,1.417637383,0.393118293,1,1,1,1,1,1,1,1
0.589609932,1.047066973,0.020423557,0.886524077,0.957888224,0.717048534,1.152943062,1,1.928477088,0.613784779,1,1,1,1,1,1,1,1
1.826617316,1.487905876,0.015360934,0.909031265,0.144560317,1.869340819,1.085316756,1,1.656481543,0.471868299,1,1,1,1,1,1,1,1
1.409712478,1.815149978,1.76097452,0.914345356,0.432546856,0.841693187,1.285113953,1,1.465709442,0.581673952,1,1,1,1,1,1,1,1
0.702733659,1.50429706,1.210626369,0.966985398,0.851183132,0.871617416,1.949381298,1,1.855231758,0.70067092,1,1,1,1,1,1,1,1
1.86296359,1.763551371,0.228723575,0.718351931,0.764889433,1.25444705,1.060526207,1,1.204236229,0.465787646,1,1,1,1,1,1,1,1
1.535027383,1.866344681,1.146853962,0.838931387,0.590988836,1.43703656,1.126342713,1,1.288874637,0.324352505,1,1,1,1,1,1,1,1
1.793397342,1.739981628,1.878906793,0.936602305,0.69372686,1.831587349,1.525430486,1,1.730680639,0.359686488,1,1,1,1,1,1,1,1
0.648309088,1.196883752,1.500832352,0.924925278,0.951478652,0.62838891,1.825192234,1,1.735127752,0.54145837,1,1,1,1,1,1,1,1
1.549241016,1.128500818,1.424197361,0.84740772,0.782727959,1.247680371,1.430400255,1,1.979948118,0.326076924,1,1,1,1,1,1,1,1
0.608210453,1.292777103,1.652802673,0.968349301,0.745565873,1.593162667,1.478642191,1,1.562732931,0.60294929,1,1,1,1,1,1,1,1
1.552413265,1.218579859,0.240009643,0.590314635,0.964292279,1.010134018,1.605103743,1,1.836424394,0.5227424,1,1,1,1,1,1,1,1
0.858733724,1.670197684,1.048631793,0.864256958,0.700807565,1.930750139,1.569227048,1,1.887166027,0.33312412,1,1,1,1,1,1,1,1
1.697748874,1.139416534,0.828845705,0.78447469,0.948886713,1.51717082,1.193554759,1,1.006063212,0.357836879,1,1,1,1,1,1,1,1
1.508940247,1.462418041,0.977305692,0.89236123,0.103899355,1.525835691,1.025311535,1,1.66916136,0.744705165,1,1,1,1,1,1,1,1
1.746316734,1.723735847,1.711720469,0.898182594,0.564132656,1.589973886,1.127837101,1,1.933099478,0.753592367,1,1,1,1,1,1,1,1
